web-scraper-order,web-scraper-start-url,featured,featured-href,recommended,recommended-href
"1523063683-281","https://www.youtube.com/user/FoxNewsChannel/videos","Former speechwriter: Zuckerberg should 'present with pride'","https://www.youtube.com/watch?v=RVYsMvfyxeQ","Tucker takes on O'Malley on Dems refusing to protect border
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=KvpnMooNWQg"
"1523063647-35","https://www.youtube.com/user/FoxNewsChannel/videos","Teen with Down syndrome booted from Alaska Airline flight","https://www.youtube.com/watch?v=7_O9Q8GdLnc","Top 10 Secrets The Secret Service Doesn’t Want You To Know
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lSz8tSThon4"
"1523063654-97","https://www.youtube.com/user/FoxNewsChannel/videos","Police release image of suspected victim of Bruce McArthur","https://www.youtube.com/watch?v=AWvhgFl35-Q","Who is Bruce McArthur?
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=ZyS-lWeVFGs"
"1523063673-215","https://www.youtube.com/user/FoxNewsChannel/videos","Stocks slammed by trifecta of investor concerns","https://www.youtube.com/watch?v=bEKYc61b0_E","12 World's Most Remote Locations
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=eLrM3SeHKSc"
"1523063709-474","https://www.youtube.com/user/FoxNewsChannel/videos","Tucker takes on O'Malley on Dems refusing to protect border","https://www.youtube.com/watch?v=KvpnMooNWQg","Farage: Political correctness is killing people in London
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=rtAgUeV-vTA"
"1523063706-455","https://www.youtube.com/user/FoxNewsChannel/videos","Trump doubles down on China tariff threat","https://www.youtube.com/watch?v=kppYRQx8DA4","'Parental Discretion' Official Sneak Peek | Catfish: The TV Show (Season 7) | MTV
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lvndnTvDZ-k"
"1523063706-450","https://www.youtube.com/user/FoxNewsChannel/videos","Trump doubles down on China tariff threat","https://www.youtube.com/watch?v=kppYRQx8DA4","Tom Coburn slams Congress and Trump over spending bill
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Q3MjRHCX76A"
"1523063680-270","https://www.youtube.com/user/FoxNewsChannel/videos","Trump to skip White House Correspondents' Dinner again","https://www.youtube.com/watch?v=u1JkLXAN4-8","Trump doubles down on China tariff threat
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=kppYRQx8DA4"
"1523063675-235","https://www.youtube.com/user/FoxNewsChannel/videos","Markets rattled as US-China trade tensions rise","https://www.youtube.com/watch?v=46yxmiXle7I","Harry Belafonte: To realize Martin Luther King Jr.’s dream, white America needs to change course
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Bu4BxRUnqao"
"1523063706-446","https://www.youtube.com/user/FoxNewsChannel/videos","Trump doubles down on China tariff threat","https://www.youtube.com/watch?v=kppYRQx8DA4","Adding a Color Matte to a Premiere Sequence
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=PC8GZLi7d7o"
"1523063675-240","https://www.youtube.com/user/FoxNewsChannel/videos","Markets rattled as US-China trade tensions rise","https://www.youtube.com/watch?v=46yxmiXle7I","How to Create a Perfectly White Background in Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Tpe_bEvfd90"
"1523063685-306","https://www.youtube.com/user/FoxNewsChannel/videos","China vows to retaliate if Trump adds tariffs","https://www.youtube.com/watch?v=wwsv4hJlmjc","How to Create a Perfectly White Background in Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Tpe_bEvfd90"
"1523063652-79","https://www.youtube.com/user/FoxNewsChannel/videos","Conor McGregor allegdly attacks bus filled with UFC fighters","https://www.youtube.com/watch?v=6Xs0FA5M5Lc","BREAKING: Conor Mcgregor Arrested, UFC 223 In Shambles | TMZ Sports
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=J5kwJjTYc3k"
"1523063704-437","https://www.youtube.com/user/FoxNewsChannel/videos","Notable Quotables: Trade war fears and border security","https://www.youtube.com/watch?v=ILMFgu46v8g","Vacation Nightmare: Sun, Sand, Prostitutes? | ABC World News Tonight | ABC News
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=FthM86dsWYc"
"1523063693-371","https://www.youtube.com/user/FoxNewsChannel/videos","Candidates from both parties vie for Kasich seat","https://www.youtube.com/watch?v=gCyjzGH8FH4","How to Color Correct in Adobe Premiere Pro CC 2017 (Basic Correction + Lumetri Scopes Tutorial)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=0VDbf9VsZ88"
"1523063706-447","https://www.youtube.com/user/FoxNewsChannel/videos","Trump doubles down on China tariff threat","https://www.youtube.com/watch?v=kppYRQx8DA4","Larry Kudlow on economy: It's possible to be in 3%-4% growth zone
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=3a0LHPL_5Tc"
"1523063699-397","https://www.youtube.com/user/FoxNewsChannel/videos","Mary Jo Kopechne's cousin reacts to 'Chappaquiddick' film","https://www.youtube.com/watch?v=pAxiUUCPs6Y","Lawmaker calls on CNN to fire Acosta
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=903KoA5AtFA"
"1523063683-280","https://www.youtube.com/user/FoxNewsChannel/videos","Former speechwriter: Zuckerberg should 'present with pride'","https://www.youtube.com/watch?v=RVYsMvfyxeQ","Mark Zuckerberg speaks out on data scandal
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=3fS5A_hw2w8"
"1523063693-358","https://www.youtube.com/user/FoxNewsChannel/videos","Candidates from both parties vie for Kasich seat","https://www.youtube.com/watch?v=gCyjzGH8FH4","""Obama out:"" President Barack Obama's hilarious final White House correspondents' dinner speech
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=NxFkEj7KPC0"
"1523063644-31","https://www.youtube.com/user/FoxNewsChannel/videos","Rivera: Wall has become mythical feature of Trump's agenda","https://www.youtube.com/watch?v=DOOnw7Yv9oQ","Tom Coburn slams Congress and Trump over spending bill
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Q3MjRHCX76A"
"1523063660-126","https://www.youtube.com/user/FoxNewsChannel/videos","WILD video: Fierce battle between a bobcat and rattlesnake","https://www.youtube.com/watch?v=1FdvZjFa5pM","Cruel Rattlesnakes Contests Round Them Up And Kill Them | The Dodo
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=-zQPo31Ybzk"
"1523063696-380","https://www.youtube.com/user/FoxNewsChannel/videos","Facebook's Sheryl Sandberg vows greater user data protection","https://www.youtube.com/watch?v=WaeZO1HkFKY","Students want top earners to pay their tuition
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=0e50fQLyebI"
"1523063680-272","https://www.youtube.com/user/FoxNewsChannel/videos","Trump to skip White House Correspondents' Dinner again","https://www.youtube.com/watch?v=u1JkLXAN4-8","Every AFC Team's Last 10 1st Round Picks & How they Fared in the NFL | NFL Highlights
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lqxPuyUm6FM"
"1523063660-137","https://www.youtube.com/user/FoxNewsChannel/videos","WILD video: Fierce battle between a bobcat and rattlesnake","https://www.youtube.com/watch?v=1FdvZjFa5pM","This Is Why Most North Korean Defectors Are WOMEN
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=ah5UEXknxBM"
"1523063696-383","https://www.youtube.com/user/FoxNewsChannel/videos","Facebook's Sheryl Sandberg vows greater user data protection","https://www.youtube.com/watch?v=WaeZO1HkFKY","How The Facebook Fallout Affects Funding In Silicon Valley | CNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=g_OFi1mOHi8"
"1523063644-26","https://www.youtube.com/user/FoxNewsChannel/videos","Rivera: Wall has become mythical feature of Trump's agenda","https://www.youtube.com/watch?v=DOOnw7Yv9oQ","Mary Jo Kopechne's cousin reacts to 'Chappaquiddick' film
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=pAxiUUCPs6Y"
"1523063668-177","https://www.youtube.com/user/FoxNewsChannel/videos","Popularity soars for winter sport of curling across America","https://www.youtube.com/watch?v=npui2mJCChA","'Parental Discretion' Official Sneak Peek | Catfish: The TV Show (Season 7) | MTV
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lvndnTvDZ-k"
"1523063709-470","https://www.youtube.com/user/FoxNewsChannel/videos","Tucker takes on O'Malley on Dems refusing to protect border","https://www.youtube.com/watch?v=KvpnMooNWQg","Mayor of Escondido, California talks fighting sanctuary law
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=P0Nbp77DUB8"
"1523063649-55","https://www.youtube.com/user/FoxNewsChannel/videos","Watch Walmart kid: 11-year-old yodeling sensation","https://www.youtube.com/watch?v=Yn6AU-lLjSw","Wanna LAUGH LIKE HELL, WATCH THIS! - Super FUNNY MOMENTS & FAILS compilation
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=h9S_FNKCvys"
"1523063652-75","https://www.youtube.com/user/FoxNewsChannel/videos","Conor McGregor allegdly attacks bus filled with UFC fighters","https://www.youtube.com/watch?v=6Xs0FA5M5Lc","🇮🇹  OG GUIDO Sizzle Reel Cast Reactions | Jersey Shore: Family Vacation | MTV
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=zopTkefjBFI"
"1523063709-467","https://www.youtube.com/user/FoxNewsChannel/videos","Tucker takes on O'Malley on Dems refusing to protect border","https://www.youtube.com/watch?v=KvpnMooNWQg","Streets by VICE: San Francisco (Market St.)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=TZzJbEklD5I"
"1523063680-263","https://www.youtube.com/user/FoxNewsChannel/videos","Trump to skip White House Correspondents' Dinner again","https://www.youtube.com/watch?v=u1JkLXAN4-8","2017 White House Correspondents' Dinner (Full Broadcast) | NBC News
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=OhXxlwff7dA"
"1523063647-40","https://www.youtube.com/user/FoxNewsChannel/videos","Teen with Down syndrome booted from Alaska Airline flight","https://www.youtube.com/watch?v=7_O9Q8GdLnc","10 Abnormally Large Airplanes That Actually Exist
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=hD4hz8TFSAI"
"1523063675-237","https://www.youtube.com/user/FoxNewsChannel/videos","Markets rattled as US-China trade tensions rise","https://www.youtube.com/watch?v=46yxmiXle7I","China warns trade war with US would be ‘disaster’
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=MgiJFSGQBTE"
"1523063699-390","https://www.youtube.com/user/FoxNewsChannel/videos","Mary Jo Kopechne's cousin reacts to 'Chappaquiddick' film","https://www.youtube.com/watch?v=pAxiUUCPs6Y","Lee Radziwill Interview - T Magazine | The New York Times
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=yigFNq_cXxs"
"1523063691-349","https://www.youtube.com/user/FoxNewsChannel/videos","Is the US military facing an aviation safety crisis?","https://www.youtube.com/watch?v=prRokei1Xus","Sean Hannity 4/4/18 I Fox News Today April 4, 2018
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=rJUnGPIL0bg"
"1523063644-29","https://www.youtube.com/user/FoxNewsChannel/videos","Rivera: Wall has become mythical feature of Trump's agenda","https://www.youtube.com/watch?v=DOOnw7Yv9oQ","China vows to retaliate if Trump adds tariffs
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=wwsv4hJlmjc"
"1523063662-147","https://www.youtube.com/user/FoxNewsChannel/videos","New foam could provide better protection than tank armor","https://www.youtube.com/watch?v=8yqX7m6wJN8","Top 10 Secrets The Secret Service Doesn’t Want You To Know
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lSz8tSThon4"
"1523063693-362","https://www.youtube.com/user/FoxNewsChannel/videos","Candidates from both parties vie for Kasich seat","https://www.youtube.com/watch?v=gCyjzGH8FH4","Farage: Political correctness is killing people in London
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=rtAgUeV-vTA"
"1523063678-249","https://www.youtube.com/user/FoxNewsChannel/videos","Trump wants up to 4,000 National Guard troops to border","https://www.youtube.com/watch?v=rqIhMd9JEdE","24 Things Nobody Does Better Than Trump (According To Trump)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=YA631bMT9g8"
"1523063693-356","https://www.youtube.com/user/FoxNewsChannel/videos","Candidates from both parties vie for Kasich seat","https://www.youtube.com/watch?v=gCyjzGH8FH4","Kasich signs bill to protect unmarried victims of domestic violence
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=djs9Ii57Ko8"
"1523063673-222","https://www.youtube.com/user/FoxNewsChannel/videos","Stocks slammed by trifecta of investor concerns","https://www.youtube.com/watch?v=bEKYc61b0_E","Lawmaker calls on CNN to fire Acosta
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=903KoA5AtFA"
"1523063665-164","https://www.youtube.com/user/FoxNewsChannel/videos","'The Pope's Choir' announces first-ever U.S. National tour","https://www.youtube.com/watch?v=iNGd64nt2Wk","HyperX Sets Up De’Aaron Fox for Twitch Live Streaming
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=zldmipWIIoE"
"1523063680-266","https://www.youtube.com/user/FoxNewsChannel/videos","Trump to skip White House Correspondents' Dinner again","https://www.youtube.com/watch?v=u1JkLXAN4-8","Ep. 345: Trump Warns Investors to Prepare for Pain
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=w4TjuktedQA"
"1523063675-238","https://www.youtube.com/user/FoxNewsChannel/videos","Markets rattled as US-China trade tensions rise","https://www.youtube.com/watch?v=46yxmiXle7I","Ep. 345: Trump Warns Investors to Prepare for Pain
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=w4TjuktedQA"
"1523063688-328","https://www.youtube.com/user/FoxNewsChannel/videos","Tom Coburn slams Congress and Trump over spending bill","https://www.youtube.com/watch?v=Q3MjRHCX76A","Look what Ronaldo did to Buffon after scoring the bicycle kick goal against him
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=uHIE_HF39Ao"
"1523063691-350","https://www.youtube.com/user/FoxNewsChannel/videos","Is the US military facing an aviation safety crisis?","https://www.youtube.com/watch?v=prRokei1Xus","Roger Stone addresses alleged dinner with Julian Assange
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=PjU46xgC5TU"
"1523063673-218","https://www.youtube.com/user/FoxNewsChannel/videos","Stocks slammed by trifecta of investor concerns","https://www.youtube.com/watch?v=bEKYc61b0_E","Volatility Experts On What To Expect For The VIX In 2018 | Trading Nation | CNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=dnGfLNrHgdU"
"1523063704-420","https://www.youtube.com/user/FoxNewsChannel/videos","Notable Quotables: Trade war fears and border security","https://www.youtube.com/watch?v=ILMFgu46v8g","Former speechwriter: Zuckerberg should 'present with pride'
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=RVYsMvfyxeQ"
"1523063654-92","https://www.youtube.com/user/FoxNewsChannel/videos","Police release image of suspected victim of Bruce McArthur","https://www.youtube.com/watch?v=AWvhgFl35-Q","TOP 10 WANNABE TOUGH GUYS WHO CRIED LIKE BABIES IN COURT
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=n8bK3QMsFKs"
"1523063709-472","https://www.youtube.com/user/FoxNewsChannel/videos","Tucker takes on O'Malley on Dems refusing to protect border","https://www.youtube.com/watch?v=KvpnMooNWQg","DARK JOURNALIST - QUEEN ELIZABETH PINE GAP UFO BASE X & SUMERIAN SPACE SECRET!
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=P1ZtiIPc7nk"
"1523063657-111","https://www.youtube.com/user/FoxNewsChannel/videos","Surge of London murders in 2018","https://www.youtube.com/watch?v=43nh_tFcU-k","London and the rise of violent crime - BBC Newsnight
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=qQSelhHRtQU"
"1523063706-449","https://www.youtube.com/user/FoxNewsChannel/videos","Trump doubles down on China tariff threat","https://www.youtube.com/watch?v=kppYRQx8DA4","Titles and Essential Graphics Tutorial in Adobe Premiere Pro CC 2017
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=WgPC5qum4Zc"
"1523063693-367","https://www.youtube.com/user/FoxNewsChannel/videos","Candidates from both parties vie for Kasich seat","https://www.youtube.com/watch?v=gCyjzGH8FH4","🇮🇹  OG GUIDO Sizzle Reel Cast Reactions | Jersey Shore: Family Vacation | MTV
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=zopTkefjBFI"
"1523063652-80","https://www.youtube.com/user/FoxNewsChannel/videos","Conor McGregor allegdly attacks bus filled with UFC fighters","https://www.youtube.com/watch?v=6Xs0FA5M5Lc","The Most GANGSTER Moments in UFC MMA
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=zjwLZYJW-1E"
"1523063649-54","https://www.youtube.com/user/FoxNewsChannel/videos","Watch Walmart kid: 11-year-old yodeling sensation","https://www.youtube.com/watch?v=Yn6AU-lLjSw","Walmart 'Yodeling' Boy Rises To FAME
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=6UI1Vfa9FpY"
"1523063706-457","https://www.youtube.com/user/FoxNewsChannel/videos","Trump doubles down on China tariff threat","https://www.youtube.com/watch?v=kppYRQx8DA4","How To Untangle Headphones
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=uOfwFxG0yO8"
"1523063688-321","https://www.youtube.com/user/FoxNewsChannel/videos","Tom Coburn slams Congress and Trump over spending bill","https://www.youtube.com/watch?v=Q3MjRHCX76A","China vows to retaliate if Trump adds tariffs
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=wwsv4hJlmjc"
"1523063660-127","https://www.youtube.com/user/FoxNewsChannel/videos","WILD video: Fierce battle between a bobcat and rattlesnake","https://www.youtube.com/watch?v=1FdvZjFa5pM","Famous Child Celebs You Would NEVER Recognize Today
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=-rQXX3Gxytg"
"1523063662-150","https://www.youtube.com/user/FoxNewsChannel/videos","New foam could provide better protection than tank armor","https://www.youtube.com/watch?v=8yqX7m6wJN8","Monsanto: The Company that Owns the World’s Food Supply
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=KAZmHIiN8VI"
"1523063709-478","https://www.youtube.com/user/FoxNewsChannel/videos","Tucker takes on O'Malley on Dems refusing to protect border","https://www.youtube.com/watch?v=KvpnMooNWQg","Obama On Police Racism
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=5ju48osXupk"
"1523063696-373","https://www.youtube.com/user/FoxNewsChannel/videos","Facebook's Sheryl Sandberg vows greater user data protection","https://www.youtube.com/watch?v=WaeZO1HkFKY","Thompson: Facebook Has Built A Surveillance State Where The Inmates Want To Be In The Prison | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=V_m72Hn7jDI"
"1523063662-151","https://www.youtube.com/user/FoxNewsChannel/videos","New foam could provide better protection than tank armor","https://www.youtube.com/watch?v=8yqX7m6wJN8","LIVE - Why cant we see the Apollo sites from Earth with Marc D'Antonio - replay
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=V8AFLULlA2I"
"1523063691-336","https://www.youtube.com/user/FoxNewsChannel/videos","Is the US military facing an aviation safety crisis?","https://www.youtube.com/watch?v=prRokei1Xus","Trump doubles down on China tariff threat
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=kppYRQx8DA4"
"1523063654-104","https://www.youtube.com/user/FoxNewsChannel/videos","Police release image of suspected victim of Bruce McArthur","https://www.youtube.com/watch?v=AWvhgFl35-Q","Minnesota militia group says they're ready for 'civil war'
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lMdbTGUcpkI"
"1523063685-298","https://www.youtube.com/user/FoxNewsChannel/videos","China vows to retaliate if Trump adds tariffs","https://www.youtube.com/watch?v=wwsv4hJlmjc","Trump doubles down on China tariff threat
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=kppYRQx8DA4"
"1523063647-46","https://www.youtube.com/user/FoxNewsChannel/videos","Teen with Down syndrome booted from Alaska Airline flight","https://www.youtube.com/watch?v=7_O9Q8GdLnc","Famous Child Celebs You Would NEVER Recognize Today
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=-rQXX3Gxytg"
"1523063685-314","https://www.youtube.com/user/FoxNewsChannel/videos","China vows to retaliate if Trump adds tariffs","https://www.youtube.com/watch?v=wwsv4hJlmjc","Lawmaker calls on CNN to fire Acosta
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=903KoA5AtFA"
"1523063699-401","https://www.youtube.com/user/FoxNewsChannel/videos","Mary Jo Kopechne's cousin reacts to 'Chappaquiddick' film","https://www.youtube.com/watch?v=pAxiUUCPs6Y","Tucker: Facts threaten immigration advocates' fantasies
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=DGXcTEo0nRk"
"1523063704-433","https://www.youtube.com/user/FoxNewsChannel/videos","Notable Quotables: Trade war fears and border security","https://www.youtube.com/watch?v=ILMFgu46v8g","Minnesota militia group says they're ready for 'civil war'
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lMdbTGUcpkI"
"1523063706-456","https://www.youtube.com/user/FoxNewsChannel/videos","Trump doubles down on China tariff threat","https://www.youtube.com/watch?v=kppYRQx8DA4","Tucker: Facts threaten immigration advocates' fantasies
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=DGXcTEo0nRk"
"1523063696-374","https://www.youtube.com/user/FoxNewsChannel/videos","Facebook's Sheryl Sandberg vows greater user data protection","https://www.youtube.com/watch?v=WaeZO1HkFKY","Student fakes being black to get into college
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=iwMzZtU5H7I"
"1523063660-136","https://www.youtube.com/user/FoxNewsChannel/videos","WILD video: Fierce battle between a bobcat and rattlesnake","https://www.youtube.com/watch?v=1FdvZjFa5pM","Kansas offers incentives to lure people back to the plains
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=d7Gj1wDfKFM"
"1523063688-334","https://www.youtube.com/user/FoxNewsChannel/videos","Tom Coburn slams Congress and Trump over spending bill","https://www.youtube.com/watch?v=Q3MjRHCX76A","Farage: Political correctness is killing people in London
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=rtAgUeV-vTA"
"1523063688-333","https://www.youtube.com/user/FoxNewsChannel/videos","Tom Coburn slams Congress and Trump over spending bill","https://www.youtube.com/watch?v=Q3MjRHCX76A","Is the US military facing an aviation safety crisis?
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=prRokei1Xus"
"1523063691-347","https://www.youtube.com/user/FoxNewsChannel/videos","Is the US military facing an aviation safety crisis?","https://www.youtube.com/watch?v=prRokei1Xus","Farage: Political correctness is killing people in London
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=rtAgUeV-vTA"
"1523063668-184","https://www.youtube.com/user/FoxNewsChannel/videos","Popularity soars for winter sport of curling across America","https://www.youtube.com/watch?v=npui2mJCChA","I was not prepared for this...
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=1C0zV2cRcTo"
"1523063642-11","https://www.youtube.com/user/FoxNewsChannel/videos","Is Jay-Z promoting a divisive message?","https://www.youtube.com/watch?v=7KzHrL8_mWA","'Parental Discretion' Official Sneak Peek | Catfish: The TV Show (Season 7) | MTV
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lvndnTvDZ-k"
"1523063704-421","https://www.youtube.com/user/FoxNewsChannel/videos","Notable Quotables: Trade war fears and border security","https://www.youtube.com/watch?v=ILMFgu46v8g","What It's Really Like to Fight for the Islamic State
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=aM3ElTvF52I"
"1523063675-230","https://www.youtube.com/user/FoxNewsChannel/videos","Markets rattled as US-China trade tensions rise","https://www.youtube.com/watch?v=46yxmiXle7I","U.S.-China trade dispute escalates with $100B threat
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=MgiamOxYaP4"
"1523063670-194","https://www.youtube.com/user/FoxNewsChannel/videos","Does an 'off-script' Trump help or hurt the GOP?","https://www.youtube.com/watch?v=481tTjjTczk","Ep. 345: Trump Warns Investors to Prepare for Pain
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=w4TjuktedQA"
"1523063685-299","https://www.youtube.com/user/FoxNewsChannel/videos","China vows to retaliate if Trump adds tariffs","https://www.youtube.com/watch?v=wwsv4hJlmjc","Tucker takes on O'Malley on Dems refusing to protect border
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=KvpnMooNWQg"
"1523063688-318","https://www.youtube.com/user/FoxNewsChannel/videos","Tom Coburn slams Congress and Trump over spending bill","https://www.youtube.com/watch?v=Q3MjRHCX76A","Democrat-linked PR firm was behind McCabe’s GoFundMe campaign: Report
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=JldL4lKLZlM"
"1523063673-204","https://www.youtube.com/user/FoxNewsChannel/videos","Stocks slammed by trifecta of investor concerns","https://www.youtube.com/watch?v=bEKYc61b0_E","Live News Stream - Newsmax TV
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=zsAKZbe7KHw"
"1523063701-410","https://www.youtube.com/user/FoxNewsChannel/videos","Whatever happened to expanding US exploration for oil, gas?","https://www.youtube.com/watch?v=piJPOpFhIm0","11 Scariest Things Caught By Drones
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Jnei1md-Ia0"
"1523063675-226","https://www.youtube.com/user/FoxNewsChannel/videos","Markets rattled as US-China trade tensions rise","https://www.youtube.com/watch?v=46yxmiXle7I","Trade War: Trump against the World? | DW English
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=AKnAktKb1vc"
