web-scraper-order,web-scraper-start-url,featured,featured-href,recommended,recommended-href
"1523060518-836","https://www.youtube.com/user/TheYoungTurks/videos","NRA Spews Propaganda After YouTube Shooting","https://www.youtube.com/watch?v=3k8LK0wpHzs","YouTube Shooting Suspect’s Family Claims Warnings Were Missed | TODAY
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=12d-ynrjVM4"
"1523060538-1000","https://www.youtube.com/user/TheYoungTurks/videos","Ted Cruz Gets Owned By EPIC Question","https://www.youtube.com/watch?v=f8enlSLorhM","How To Create a Clean Cinematic Title Animation in Premiere Pro (Tutorial)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=0ZcyLet8h_4"
"1523060528-925","https://www.youtube.com/user/TheYoungTurks/videos","CORRECTION: Pulse Shooter Wasn't Gay, Just Regular Terrorist","https://www.youtube.com/watch?v=vFCAFZGsGYs","Sinclair Issues Employee Gag Order After Trump Propaganda Scandal
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=KNdFBDz0B3g"
"1523060501-702","https://www.youtube.com/user/TheYoungTurks/videos","Alison Hartson Ad EXPOSES Dianne Feinstein","https://www.youtube.com/watch?v=mfUQjmQ8Ck0","Alison Hartson Ad Hits Dianne Feinstein HARD
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=YZkcNZ24qqw"
"1523060506-745","https://www.youtube.com/user/TheYoungTurks/videos","Alexandria Ocasio-Cortez Takes On Corporate Democrat Joe Crowley","https://www.youtube.com/watch?v=ORkJDZLIIKs","Rep. Blake Farenthold Resigns Amid Sexual Harassment Scandal
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=9e4B1AbMOko"
"1523060490-622","https://www.youtube.com/user/TheYoungTurks/videos","Shooting at YouTube HQ","https://www.youtube.com/watch?v=p1CjWuWQPNA","David Hogg reacts to Laura Ingraham's apology
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=nCzV6IolPXs"
"1523060548-1075","https://www.youtube.com/user/TheYoungTurks/videos","Rep. Blake Farenthold Resigns Amid Sexual Harassment Scandal","https://www.youtube.com/watch?v=9e4B1AbMOko","How to Color Correct in Adobe Premiere Pro CC 2017 (Basic Correction + Lumetri Scopes Tutorial)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=0VDbf9VsZ88"
"1523060535-967","https://www.youtube.com/user/TheYoungTurks/videos","Tucker Carlson: What About Toxic Femininity Though?","https://www.youtube.com/watch?v=HbiV3qujCtc","Super Mario Advance (Game Boy Advance 2001) TOAD ONLY
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=VbplyyDaBRM"
"1523060490-612","https://www.youtube.com/user/TheYoungTurks/videos","Shooting at YouTube HQ","https://www.youtube.com/watch?v=p1CjWuWQPNA","Family of alleged YouTube shooter warned police
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=XTCBLTtmyN8"
"1523060540-1014","https://www.youtube.com/user/TheYoungTurks/videos","Establishment's PATHETIC Attack On Bernie Sanders","https://www.youtube.com/watch?v=_CK_z0UhaQk","Michael Avenatti Reacts To Mueller/Cohen News, Trump's Stormy Comments | The Last Word | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=xukWkOv4a-w"
"1523060525-895","https://www.youtube.com/user/TheYoungTurks/videos","Why Christians Wouldn’t Care If Trump Paid For Abortions","https://www.youtube.com/watch?v=2AbX8KNVOKI","Trump breaks his silence on Stormy Daniels
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=-0QvjiG4sYM"
"1523060543-1039","https://www.youtube.com/user/TheYoungTurks/videos","Sinclair Gets Creative On How They Screw You Over","https://www.youtube.com/watch?v=cdzaxoGrd0k","How to Color Correct in Adobe Premiere Pro CC 2017 (Basic Correction + Lumetri Scopes Tutorial)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=0VDbf9VsZ88"
"1523060513-793","https://www.youtube.com/user/TheYoungTurks/videos","Democrat Wins In Latest Sign Of Anti-Trump Blue Wave","https://www.youtube.com/watch?v=YqUmE7U-lNE","Immigration Courts: Last Week Tonight with John Oliver (HBO)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=9fB0GBwJ2QA"
"1523060490-615","https://www.youtube.com/user/TheYoungTurks/videos","Shooting at YouTube HQ","https://www.youtube.com/watch?v=p1CjWuWQPNA","Judge Rules Mass Shooter Fanboy OK To Buy Guns
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Gr0KVzcIqVM"
"1523060511-780","https://www.youtube.com/user/TheYoungTurks/videos","How Close Is America To Realizing MLK's Dream?","https://www.youtube.com/watch?v=0x76GbrZGjg","New Details Emerge On Youtube Shooter's Motives
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=X_9LCZPLhrU"
"1523060511-771","https://www.youtube.com/user/TheYoungTurks/videos","How Close Is America To Realizing MLK's Dream?","https://www.youtube.com/watch?v=0x76GbrZGjg","What MLK Was Working On Before His Death
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=tD6RzBeicKI"
"1523060540-1017","https://www.youtube.com/user/TheYoungTurks/videos","Establishment's PATHETIC Attack On Bernie Sanders","https://www.youtube.com/watch?v=_CK_z0UhaQk","How to make TEXT POP-IN screen while talking? Premiere Pro tutorial
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=7kQJifNIa1U"
"1523060483-549","https://www.youtube.com/user/TheYoungTurks/videos","Can These Super Strong Progressives Really Beat the Top Politicians in the Country?","https://www.youtube.com/watch?v=AQZFB0mD6OA","The REAL Wolf of Wall Street Uncensored
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=iKMpLFCbLz4"
"1523060545-1065","https://www.youtube.com/user/TheYoungTurks/videos","EXPOSED: Billionaire Bigots Spreading Anti-Muslim Propaganda","https://www.youtube.com/watch?v=6kaoC2eP6Vc","How to Create a Perfectly White Background in Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Tpe_bEvfd90"
"1523060498-685","https://www.youtube.com/user/TheYoungTurks/videos","Trump Eyeing Up His Next Firing Victim","https://www.youtube.com/watch?v=BgACVXAljAc","How to Create Animated Mattes in Adobe Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=cX7ubSkvGi4"
"1523060501-690","https://www.youtube.com/user/TheYoungTurks/videos","Alison Hartson Ad EXPOSES Dianne Feinstein","https://www.youtube.com/watch?v=mfUQjmQ8Ck0","Suddenly Progressive Andrew Cuomo Ends The IDC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=4weigc8taMI"
"1523060493-631","https://www.youtube.com/user/TheYoungTurks/videos","White Supremacy World With Tucker Carlson","https://www.youtube.com/watch?v=0m6Xz6s0EdI","Charles Barkley 'disgusted' with Trump presidency
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=pMurBQuBU2w"
"1523060490-618","https://www.youtube.com/user/TheYoungTurks/videos","Shooting at YouTube HQ","https://www.youtube.com/watch?v=p1CjWuWQPNA","How the NRA hijacks gun control debates
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=qcJeOphUtek"
"1523060518-833","https://www.youtube.com/user/TheYoungTurks/videos","NRA Spews Propaganda After YouTube Shooting","https://www.youtube.com/watch?v=3k8LK0wpHzs","YouTube shooting: What happened before female suspect carried out her attack
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Ok7vxzWs124"
"1523060548-1069","https://www.youtube.com/user/TheYoungTurks/videos","Rep. Blake Farenthold Resigns Amid Sexual Harassment Scandal","https://www.youtube.com/watch?v=9e4B1AbMOko","How To Create a Clean Cinematic Title Animation in Premiere Pro (Tutorial)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=0ZcyLet8h_4"
"1523060531-944","https://www.youtube.com/user/TheYoungTurks/videos","Scott Pruitt ANNIHILATED By... Fox News???","https://www.youtube.com/watch?v=Py_SZt9el_E","Michael Avenatti Reacts To Mueller/Cohen News, Trump's Stormy Comments | The Last Word | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=xukWkOv4a-w"
"1523060531-938","https://www.youtube.com/user/TheYoungTurks/videos","Scott Pruitt ANNIHILATED By... Fox News???","https://www.youtube.com/watch?v=Py_SZt9el_E","How to make animated LOWER THIRDS titles in Adobe Premiere Pro (CC 2017 Tutorial) (No After Effects)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=OMp7HrAtRXc"
"1523060503-723","https://www.youtube.com/user/TheYoungTurks/videos","Suddenly Progressive Andrew Cuomo Ends The IDC","https://www.youtube.com/watch?v=4weigc8taMI","Hamas Kidnapped & Killed Israeli Teens, Proving Devastating Stupidity
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=wT-a-WWJgBg"
"1523060496-662","https://www.youtube.com/user/TheYoungTurks/videos","DEA Arrests Pill-Pushing Pharmacists","https://www.youtube.com/watch?v=pMiqlgdcpb0","BOMBSHELL: Mueller Subpoenas Trump Organization
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=EYypZ-NUdn8"
"1523060538-1004","https://www.youtube.com/user/TheYoungTurks/videos","Ted Cruz Gets Owned By EPIC Question","https://www.youtube.com/watch?v=f8enlSLorhM","Trump Traveling to Peru, Female Indiana Jones - Monologue
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=JhkR1KoECdY"
"1523060508-747","https://www.youtube.com/user/TheYoungTurks/videos","What MLK Was Working On Before His Death","https://www.youtube.com/watch?v=tD6RzBeicKI","Martin Luther King, Jr. On NBC's Meet the Press (1965) | Archives | NBC News
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=fAtsAwGreyE"
"1523060490-624","https://www.youtube.com/user/TheYoungTurks/videos","Shooting at YouTube HQ","https://www.youtube.com/watch?v=p1CjWuWQPNA","Fox's Ingraham takes vacation in wake of ad boycott
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=ZIawUK3tjtA"
"1523060548-1081","https://www.youtube.com/user/TheYoungTurks/videos","Rep. Blake Farenthold Resigns Amid Sexual Harassment Scandal","https://www.youtube.com/watch?v=9e4B1AbMOko","By Denying Porn Star Payment, Donald Trump May Ruin His Own NDA | The Beat With Ari Melber | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Zg6NHtJEu3Y"
"1523060508-754","https://www.youtube.com/user/TheYoungTurks/videos","What MLK Was Working On Before His Death","https://www.youtube.com/watch?v=tD6RzBeicKI","Why Women Of Color Are Trying To Get Out Of The United States (HBO)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=jhQI4w1eV80"
"1523060478-525","https://www.youtube.com/user/TheYoungTurks/videos","Howard Kurtz Scolds Reporter For Insufficient Politeness To Trump","https://www.youtube.com/watch?v=xqP6iwHlMu0","By Denying Porn Star Payment, Donald Trump May Ruin His Own NDA | The Beat With Ari Melber | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Zg6NHtJEu3Y"
"1523060548-1084","https://www.youtube.com/user/TheYoungTurks/videos","Rep. Blake Farenthold Resigns Amid Sexual Harassment Scandal","https://www.youtube.com/watch?v=9e4B1AbMOko","Megyn Kelly on her ""Year of Trump,"" dealing with sexual harassment
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=o43lzpe7Ys4"
"1523060523-884","https://www.youtube.com/user/TheYoungTurks/videos","The Most Horrifying Artificial Insemination Story EVER","https://www.youtube.com/watch?v=xjQ9D9uCPjw","#1 Trump Leaker EXPOSED
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=6WVNtQB5FPs"
"1523060513-796","https://www.youtube.com/user/TheYoungTurks/videos","Democrat Wins In Latest Sign Of Anti-Trump Blue Wave","https://www.youtube.com/watch?v=YqUmE7U-lNE","China Retaliates Against US With New Tariffs | Morning Joe | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=_ng7rqENGOI"
"1523060525-888","https://www.youtube.com/user/TheYoungTurks/videos","Why Christians Wouldn’t Care If Trump Paid For Abortions","https://www.youtube.com/watch?v=2AbX8KNVOKI","Trump Breaks Silence on Stormy Daniels as Russia Probe Heats Up: A Closer Look
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=iaoD6pfFuTo"
"1523060533-958","https://www.youtube.com/user/TheYoungTurks/videos","Alex Jones Blames YouTube Shooting On YouTube","https://www.youtube.com/watch?v=wWn0YFBo-og","Ted Cruz Gets Owned By EPIC Question
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=f8enlSLorhM"
"1523060545-1052","https://www.youtube.com/user/TheYoungTurks/videos","EXPOSED: Billionaire Bigots Spreading Anti-Muslim Propaganda","https://www.youtube.com/watch?v=6kaoC2eP6Vc","Philip DeFranco Sets a YouTube Record While Eating Spicy Wings | Hot Ones
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=IIjPj1zD3GI"
"1523060498-681","https://www.youtube.com/user/TheYoungTurks/videos","Trump Eyeing Up His Next Firing Victim","https://www.youtube.com/watch?v=BgACVXAljAc","New connection between porn star and Trump organization revealed
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=GZab8WVgaBA"
"1523060523-869","https://www.youtube.com/user/TheYoungTurks/videos","The Most Horrifying Artificial Insemination Story EVER","https://www.youtube.com/watch?v=xjQ9D9uCPjw","Vacation Nightmare: Sun, Sand, Prostitutes? | ABC World News Tonight | ABC News
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=FthM86dsWYc"
"1523060518-826","https://www.youtube.com/user/TheYoungTurks/videos","NRA Spews Propaganda After YouTube Shooting","https://www.youtube.com/watch?v=3k8LK0wpHzs","New Details Emerge On Youtube Shooter's Motives
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=X_9LCZPLhrU"
"1523060531-929","https://www.youtube.com/user/TheYoungTurks/videos","Scott Pruitt ANNIHILATED By... Fox News???","https://www.youtube.com/watch?v=Py_SZt9el_E","The National for Thursday April 5, 2018 — Deadly Force, NAFTA, Sedins
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=ffg6mN80Ygc"
"1523060545-1048","https://www.youtube.com/user/TheYoungTurks/videos","EXPOSED: Billionaire Bigots Spreading Anti-Muslim Propaganda","https://www.youtube.com/watch?v=6kaoC2eP6Vc","Why We Left...
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Qt9qtpawDkc"
"1523060483-555","https://www.youtube.com/user/TheYoungTurks/videos","Can These Super Strong Progressives Really Beat the Top Politicians in the Country?","https://www.youtube.com/watch?v=AQZFB0mD6OA","Roseanne Barr on Supporting Donald Trump
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=1BMhKFNoG94"
"1523060528-917","https://www.youtube.com/user/TheYoungTurks/videos","CORRECTION: Pulse Shooter Wasn't Gay, Just Regular Terrorist","https://www.youtube.com/watch?v=vFCAFZGsGYs","#1 Trump Leaker EXPOSED
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=6WVNtQB5FPs"
"1523060535-973","https://www.youtube.com/user/TheYoungTurks/videos","Tucker Carlson: What About Toxic Femininity Though?","https://www.youtube.com/watch?v=HbiV3qujCtc","By Denying Porn Star Payment, Donald Trump May Ruin His Own NDA | The Beat With Ari Melber | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Zg6NHtJEu3Y"
"1523060480-542","https://www.youtube.com/user/TheYoungTurks/videos","Kushner Bragged About Sinclair Deal For Pro-Trump Coverage","https://www.youtube.com/watch?v=tzF1X57oTX8","Charles Barkley 'disgusted' with Trump presidency
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=pMurBQuBU2w"
"1523060488-598","https://www.youtube.com/user/TheYoungTurks/videos","Judge Rules Mass Shooter Fanboy OK To Buy Guns","https://www.youtube.com/watch?v=Gr0KVzcIqVM","How the NRA hijacks gun control debates
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=qcJeOphUtek"
"1523060506-735","https://www.youtube.com/user/TheYoungTurks/videos","Alexandria Ocasio-Cortez Takes On Corporate Democrat Joe Crowley","https://www.youtube.com/watch?v=ORkJDZLIIKs","How to make animated LOWER THIRDS titles in Adobe Premiere Pro (CC 2017 Tutorial) (No After Effects)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=OMp7HrAtRXc"
"1523060545-1055","https://www.youtube.com/user/TheYoungTurks/videos","EXPOSED: Billionaire Bigots Spreading Anti-Muslim Propaganda","https://www.youtube.com/watch?v=6kaoC2eP6Vc","By Denying Porn Star Payment, Donald Trump May Ruin His Own NDA | The Beat With Ari Melber | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Zg6NHtJEu3Y"
"1523060478-521","https://www.youtube.com/user/TheYoungTurks/videos","Howard Kurtz Scolds Reporter For Insufficient Politeness To Trump","https://www.youtube.com/watch?v=xqP6iwHlMu0","Trump's Unhinged Rally, Betsy DeVos' Train Wreck Interview: A Closer Look
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=yPx3q-E_6mM"
"1523060508-752","https://www.youtube.com/user/TheYoungTurks/videos","What MLK Was Working On Before His Death","https://www.youtube.com/watch?v=tD6RzBeicKI","Jackie Kennedy on MLK: 'That man's terrible' - theGrio
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=4VuXH0KJ74k"
"1523060548-1071","https://www.youtube.com/user/TheYoungTurks/videos","Rep. Blake Farenthold Resigns Amid Sexual Harassment Scandal","https://www.youtube.com/watch?v=9e4B1AbMOko","How to make TEXT POP-IN screen while talking? Premiere Pro tutorial
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=7kQJifNIa1U"
"1523060490-616","https://www.youtube.com/user/TheYoungTurks/videos","Shooting at YouTube HQ","https://www.youtube.com/watch?v=p1CjWuWQPNA","Suspected YouTube HQ shooter dead
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=xMHsKtaVVvk"
"1523060496-654","https://www.youtube.com/user/TheYoungTurks/videos","DEA Arrests Pill-Pushing Pharmacists","https://www.youtube.com/watch?v=pMiqlgdcpb0","Hilarious New Ted Cruz Ad Isn't Supposed To Be Funny
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=WOZkc4KpGTw"
"1523060496-656","https://www.youtube.com/user/TheYoungTurks/videos","DEA Arrests Pill-Pushing Pharmacists","https://www.youtube.com/watch?v=pMiqlgdcpb0","Trump Eyeing Up His Next Firing Victim
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=BgACVXAljAc"
"1523060485-579","https://www.youtube.com/user/TheYoungTurks/videos","Trump Deploying Military To Mexican Border Because He Saw It On Fox News","https://www.youtube.com/watch?v=LQI2YInFMAk","How Truth Lost Its Meaning In Trump's America: VICE on HBO, Full Episode
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=-dB_W38mCRM"
"1523060543-1042","https://www.youtube.com/user/TheYoungTurks/videos","Sinclair Gets Creative On How They Screw You Over","https://www.youtube.com/watch?v=cdzaxoGrd0k","The Opposition w/ Jordan Klepper - ""Roseanne"" Gives Conservatives a Safe Space
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=e1iwYsPz254"
"1523060521-851","https://www.youtube.com/user/TheYoungTurks/videos","Oklahoma Teachers Show You Exactly Why They're Walking Out","https://www.youtube.com/watch?v=y98i2MgNzus","The Most Horrifying Artificial Insemination Story EVER
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=xjQ9D9uCPjw"
"1523060513-800","https://www.youtube.com/user/TheYoungTurks/videos","Democrat Wins In Latest Sign Of Anti-Trump Blue Wave","https://www.youtube.com/watch?v=YqUmE7U-lNE","Channel Awesome Document Reading | Down the Rabbit Hole Livestream
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=2yIjg17A6Oo"
"1523060538-987","https://www.youtube.com/user/TheYoungTurks/videos","Ted Cruz Gets Owned By EPIC Question","https://www.youtube.com/watch?v=f8enlSLorhM","Scott Pruitt ANNIHILATED By... Fox News???
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Py_SZt9el_E"
"1523060540-1018","https://www.youtube.com/user/TheYoungTurks/videos","Establishment's PATHETIC Attack On Bernie Sanders","https://www.youtube.com/watch?v=_CK_z0UhaQk","Trump Traveling to Peru, Female Indiana Jones - Monologue
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=JhkR1KoECdY"
"1523060508-765","https://www.youtube.com/user/TheYoungTurks/videos","What MLK Was Working On Before His Death","https://www.youtube.com/watch?v=tD6RzBeicKI","How to make TEXT POP-IN screen while talking? Premiere Pro tutorial
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=7kQJifNIa1U"
"1523060490-608","https://www.youtube.com/user/TheYoungTurks/videos","Shooting at YouTube HQ","https://www.youtube.com/watch?v=p1CjWuWQPNA","YouTube HQ Shooting Female Suspect Was ‘Angry’ At Company | TODAY
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=umDYDdC3CHA"
"1523060483-562","https://www.youtube.com/user/TheYoungTurks/videos","Can These Super Strong Progressives Really Beat the Top Politicians in the Country?","https://www.youtube.com/watch?v=AQZFB0mD6OA","Darth Vader's LIGHT SIDE Suit - Star Wars Explained
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Dg78usOv4-4"
"1523060511-766","https://www.youtube.com/user/TheYoungTurks/videos","How Close Is America To Realizing MLK's Dream?","https://www.youtube.com/watch?v=0x76GbrZGjg","President Donald Trump Doubles Down On Trade War & China Vows To Fight Back | Morning Joe | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=VEjDsAnupB8"
"1523060525-904","https://www.youtube.com/user/TheYoungTurks/videos","Why Christians Wouldn’t Care If Trump Paid For Abortions","https://www.youtube.com/watch?v=2AbX8KNVOKI","Massive Police Corruption Scandal Will Shock You
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=HDgko7zIiYk"
"1523060485-584","https://www.youtube.com/user/TheYoungTurks/videos","Trump Deploying Military To Mexican Border Because He Saw It On Fox News","https://www.youtube.com/watch?v=LQI2YInFMAk","Shooting at YouTube HQ
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=p1CjWuWQPNA"
"1523060518-840","https://www.youtube.com/user/TheYoungTurks/videos","NRA Spews Propaganda After YouTube Shooting","https://www.youtube.com/watch?v=3k8LK0wpHzs","YouTube HQ Shooting Female Suspect Was ‘Angry’ At Company | TODAY
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=umDYDdC3CHA"
"1523060538-988","https://www.youtube.com/user/TheYoungTurks/videos","Ted Cruz Gets Owned By EPIC Question","https://www.youtube.com/watch?v=f8enlSLorhM","Jimmy Kimmel Responds to Sean Hannity’s Vicious Attacks
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=9mpwlkc2a5s"
"1523060533-963","https://www.youtube.com/user/TheYoungTurks/videos","Alex Jones Blames YouTube Shooting On YouTube","https://www.youtube.com/watch?v=wWn0YFBo-og","How to Create Animated Mattes in Adobe Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=cX7ubSkvGi4"
"1523060503-725","https://www.youtube.com/user/TheYoungTurks/videos","Suddenly Progressive Andrew Cuomo Ends The IDC","https://www.youtube.com/watch?v=4weigc8taMI","New Cancer Treatment Is Incredibly Effective
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=VRwiJenFJb4"
"1523060508-758","https://www.youtube.com/user/TheYoungTurks/videos","What MLK Was Working On Before His Death","https://www.youtube.com/watch?v=tD6RzBeicKI","Ceremony marks 50th anniversary of MLK assassination
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=YhxERkQCJMU"
"1523060508-753","https://www.youtube.com/user/TheYoungTurks/videos","What MLK Was Working On Before His Death","https://www.youtube.com/watch?v=tD6RzBeicKI","A deeper look into the life of Martin Luther King Jr., 50 years after his death
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=P2v8XSM5cIw"
"1523060516-818","https://www.youtube.com/user/TheYoungTurks/videos","New Details Emerge On Youtube Shooter's Motives","https://www.youtube.com/watch?v=X_9LCZPLhrU","How the NRA hijacks gun control debates
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=qcJeOphUtek"
"1523060525-900","https://www.youtube.com/user/TheYoungTurks/videos","Why Christians Wouldn’t Care If Trump Paid For Abortions","https://www.youtube.com/watch?v=2AbX8KNVOKI","🇮🇹  OG GUIDO Sizzle Reel Cast Reactions | Jersey Shore: Family Vacation | MTV
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=zopTkefjBFI"
"1523060540-1006","https://www.youtube.com/user/TheYoungTurks/videos","Establishment's PATHETIC Attack On Bernie Sanders","https://www.youtube.com/watch?v=_CK_z0UhaQk","Sen. Bernie Sanders: Amazon has gotten too big
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=-AxDWoR_zaQ"
"1523060488-599","https://www.youtube.com/user/TheYoungTurks/videos","Judge Rules Mass Shooter Fanboy OK To Buy Guns","https://www.youtube.com/watch?v=Gr0KVzcIqVM","Charles Barkley 'disgusted' with Trump presidency
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=pMurBQuBU2w"
"1523060531-931","https://www.youtube.com/user/TheYoungTurks/videos","Scott Pruitt ANNIHILATED By... Fox News???","https://www.youtube.com/watch?v=Py_SZt9el_E","John Krasinski: ""A Quiet Place"" | Talks at Google
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=9BvA7utf76c"
